"id","obsID","alt","choice","price","feat","brand","dannon","hiland","weight","yoplait"
55,1390,2,0,4.8999999,0,"hiland",0,1,0,0
55,1390,3,0,7.9000004,0,"weight",0,0,1,0
55,1390,4,1,10.3,0,"yoplait",0,0,0,1
55,1391,1,0,9.7999997,0,"dannon",1,0,0,0
55,1391,2,0,4.8999999,0,"hiland",0,1,0,0
55,1391,3,0,7.9000004,0,"weight",0,0,1,0
55,1391,4,1,10.3,0,"yoplait",0,0,0,1
55,1392,1,0,9.7999997,0,"dannon",1,0,0,0
55,1392,2,0,4.8999999,0,"hiland",0,1,0,0
55,1392,3,0,7.9000004,0,"weight",0,0,1,0
55,1392,4,1,10.3,0,"yoplait",0,0,0,1
55,1393,1,0,8.1,0,"dannon",1,0,0,0
55,1393,2,0,5.0000001,0,"hiland",0,1,0,0
55,1393,3,0,8.1,0,"weight",0,0,1,0
55,1393,4,1,10.8,0,"yoplait",0,0,0,1
55,1394,1,0,9.7999997,0,"dannon",1,0,0,0
55,1394,2,0,4.8999999,0,"hiland",0,1,0,0
55,1394,3,0,7.9000004,0,"weight",0,0,1,0
55,1394,4,1,10.3,0,"yoplait",0,0,0,1
55,1395,1,0,8.1,0,"dannon",1,0,0,0
55,1395,2,0,5.0000001,0,"hiland",0,1,0,0
55,1395,3,0,8.1,0,"weight",0,0,1,0
55,1395,4,1,10.8,0,"yoplait",0,0,0,1
55,1396,1,0,8.1,0,"dannon",1,0,0,0
55,1396,2,0,5.0000001,0,"hiland",0,1,0,0
55,1396,3,0,8.1,0,"weight",0,0,1,0
55,1396,4,1,10.8,0,"yoplait",0,0,0,1
55,1397,1,0,8.1,0,"dannon",1,0,0,0
55,1397,2,0,5.0000001,0,"hiland",0,1,0,0
55,1397,3,0,8.1,0,"weight",0,0,1,0
55,1397,4,1,10.8,0,"yoplait",0,0,0,1
55,1398,1,0,9.7999997,0,"dannon",1,0,0,0
55,1398,2,0,4.8999999,0,"hiland",0,1,0,0
55,1398,3,0,7.9000004,0,"weight",0,0,1,0
55,1398,4,1,10.3,0,"yoplait",0,0,0,1
55,1399,1,0,8.1,0,"dannon",1,0,0,0
55,1399,2,0,5.0000001,0,"hiland",0,1,0,0
55,1399,3,0,8.1,0,"weight",0,0,1,0
55,1399,4,1,10.8,0,"yoplait",0,0,0,1
55,1400,1,0,8.1,0,"dannon",1,0,0,0
55,1400,2,0,5.0000001,0,"hiland",0,1,0,0
55,1400,3,0,8.1,0,"weight",0,0,1,0
55,1400,4,1,10.8,0,"yoplait",0,0,0,1
55,1401,1,0,8.1,0,"dannon",1,0,0,0
55,1401,2,0,5.0000001,0,"hiland",0,1,0,0
55,1401,3,0,8.1,0,"weight",0,0,1,0
55,1401,4,1,10.8,0,"yoplait",0,0,0,1
55,1402,1,0,8.1,0,"dannon",1,0,0,0
55,1402,2,0,5.0000001,0,"hiland",0,1,0,0
55,1402,3,0,8.1,0,"weight",0,0,1,0
55,1402,4,1,10.8,0,"yoplait",0,0,0,1
55,1403,1,0,8.1,0,"dannon",1,0,0,0
55,1403,2,0,5.0000001,0,"hiland",0,1,0,0
55,1403,3,0,8.1,0,"weight",0,0,1,0
55,1403,4,1,10.8,0,"yoplait",0,0,0,1
55,1404,1,0,9.7999997,0,"dannon",1,0,0,0
55,1404,2,0,4.8999999,0,"hiland",0,1,0,0
55,1404,3,0,7.9000004,0,"weight",0,0,1,0
55,1404,4,1,10.8,0,"yoplait",0,0,0,1
55,1405,1,0,9.7999997,0,"dannon",1,0,0,0
55,1405,2,0,4.8999999,0,"hiland",0,1,0,0
55,1405,3,0,7.9000004,0,"weight",0,0,1,0
55,1405,4,1,10.8,0,"yoplait",0,0,0,1
55,1406,1,0,9.7999997,0,"dannon",1,0,0,0
55,1406,2,0,4.8999999,0,"hiland",0,1,0,0
55,1406,3,0,7.9000004,0,"weight",0,0,1,0
55,1406,4,1,10.8,0,"yoplait",0,0,0,1
55,1407,1,0,9.7999997,0,"dannon",1,0,0,0
55,1407,2,0,4.8999999,0,"hiland",0,1,0,0
55,1407,3,0,7.9000004,0,"weight",0,0,1,0
55,1407,4,1,10.8,0,"yoplait",0,0,0,1
55,1408,1,0,9.7999997,0,"dannon",1,0,0,0
55,1408,2,0,4.8999999,0,"hiland",0,1,0,0
55,1408,3,0,7.9000004,0,"weight",0,0,1,0
55,1408,4,1,11.5,0,"yoplait",0,0,0,1
55,1409,1,0,9.7999997,0,"dannon",1,0,0,0
55,1409,2,0,4.8999999,0,"hiland",0,1,0,0
55,1409,3,0,7.9000004,0,"weight",0,0,1,0
55,1409,4,1,11.5,0,"yoplait",0,0,0,1
55,1410,1,0,9.7999997,0,"dannon",1,0,0,0
55,1410,2,0,4.8999999,0,"hiland",0,1,0,0
55,1410,3,0,7.9000004,0,"weight",0,0,1,0
55,1410,4,1,11.5,0,"yoplait",0,0,0,1
55,1411,1,0,9.7999997,0,"dannon",1,0,0,0
55,1411,2,0,4.8999999,0,"hiland",0,1,0,0
55,1411,3,0,7.9000004,0,"weight",0,0,1,0
55,1411,4,1,11.5,0,"yoplait",0,0,0,1
55,1412,1,0,9.7999997,0,"dannon",1,0,0,0
55,1412,2,0,4.8999999,0,"hiland",0,1,0,0
55,1412,3,0,7.9000004,0,"weight",0,0,1,0
55,1412,4,1,11.5,0,"yoplait",0,0,0,1
55,1413,1,0,8.1,0,"dannon",1,0,0,0
55,1413,2,0,4.8999999,0,"hiland",0,1,0,0
55,1413,3,0,7.9000004,0,"weight",0,0,1,0
55,1413,4,1,11.5,0,"yoplait",0,0,0,1
55,1414,1,0,8.1,0,"dannon",1,0,0,0
55,1414,2,0,4.8999999,0,"hiland",0,1,0,0
55,1414,3,0,7.9000004,0,"weight",0,0,1,0
55,1414,4,1,11.5,0,"yoplait",0,0,0,1
55,1415,1,0,8.1,0,"dannon",1,0,0,0
55,1415,2,0,5.0000001,0,"hiland",0,1,0,0
55,1415,3,0,8.1,0,"weight",0,0,1,0
55,1415,4,1,10.8,0,"yoplait",0,0,0,1
55,1416,1,0,8.1,0,"dannon",1,0,0,0
55,1416,2,0,5.0000001,0,"hiland",0,1,0,0
55,1416,3,0,8.1,0,"weight",0,0,1,0
55,1416,4,1,10.8,0,"yoplait",0,0,0,1
55,1417,1,0,8.1,0,"dannon",1,0,0,0
55,1417,2,0,5.0000001,0,"hiland",0,1,0,0
55,1417,3,0,8.1,0,"weight",0,0,1,0
55,1417,4,1,10.8,0,"yoplait",0,0,0,1
55,1418,1,0,8.1,0,"dannon",1,0,0,0
55,1418,2,0,5.0000001,0,"hiland",0,1,0,0
55,1418,3,0,8.1,0,"weight",0,0,1,0
55,1418,4,1,10.8,0,"yoplait",0,0,0,1
55,1419,1,0,8.1,0,"dannon",1,0,0,0
55,1419,2,0,5.0000001,0,"hiland",0,1,0,0
55,1419,3,0,8.1,0,"weight",0,0,1,0
55,1419,4,1,10.8,0,"yoplait",0,0,0,1
55,1420,1,0,8.1,0,"dannon",1,0,0,0
55,1420,2,0,5.0000001,0,"hiland",0,1,0,0
55,1420,3,0,8.1,0,"weight",0,0,1,0
55,1420,4,1,10.8,0,"yoplait",0,0,0,1
55,1421,1,0,8.1,0,"dannon",1,0,0,0
55,1421,2,0,5.0000001,0,"hiland",0,1,0,0
55,1421,3,0,8.1,0,"weight",0,0,1,0
55,1421,4,1,10.8,0,"yoplait",0,0,0,1
55,1422,1,0,8.6000003,0,"dannon",1,0,0,0
55,1422,2,0,5.0000001,0,"hiland",0,1,0,0
55,1422,3,0,8.6000003,0,"weight",0,0,1,0
55,1422,4,1,12.2,0,"yoplait",0,0,0,1
55,1423,1,0,8.6000003,0,"dannon",1,0,0,0
55,1423,2,0,5.0000001,0,"hiland",0,1,0,0
55,1423,3,0,8.6000003,0,"weight",0,0,1,0
55,1423,4,1,12.2,0,"yoplait",0,0,0,1
55,1424,1,0,8.6000003,0,"dannon",1,0,0,0
55,1424,2,0,5.0000001,0,"hiland",0,1,0,0
55,1424,3,0,8.6000003,0,"weight",0,0,1,0
55,1424,4,1,12.2,0,"yoplait",0,0,0,1
55,1425,1,0,8.6000003,0,"dannon",1,0,0,0
55,1425,2,0,5.4000001,0,"hiland",0,1,0,0
55,1425,3,0,7.9000004,0,"weight",0,0,1,0
55,1425,4,1,11.5,1,"yoplait",0,0,0,1
55,1426,1,0,8.6000003,0,"dannon",1,0,0,0
55,1426,2,0,5.4000001,0,"hiland",0,1,0,0
55,1426,3,0,7.9000004,0,"weight",0,0,1,0
55,1426,4,1,11.5,1,"yoplait",0,0,0,1
55,1427,1,0,8.6000003,0,"dannon",1,0,0,0
55,1427,2,0,5.4000001,0,"hiland",0,1,0,0
55,1427,3,0,7.9000004,0,"weight",0,0,1,0
55,1427,4,1,11.5,1,"yoplait",0,0,0,1
55,1428,1,0,8.6000003,0,"dannon",1,0,0,0
55,1428,2,0,5.4000001,0,"hiland",0,1,0,0
55,1428,3,0,7.9000004,0,"weight",0,0,1,0
55,1428,4,1,11.5,0,"yoplait",0,0,0,1
55,1429,1,0,8.6000003,0,"dannon",1,0,0,0
55,1429,2,0,5.4000001,0,"hiland",0,1,0,0
55,1429,3,0,7.9000004,0,"weight",0,0,1,0
55,1429,4,1,11.5,0,"yoplait",0,0,0,1
55,1430,1,0,8.6000003,0,"dannon",1,0,0,0
55,1430,2,0,5.4000001,0,"hiland",0,1,0,0
55,1430,3,0,7.9000004,0,"weight",0,0,1,0
55,1430,4,1,11.5,0,"yoplait",0,0,0,1
55,1431,1,0,9.0000004,0,"dannon",1,0,0,0
55,1431,2,0,5.9,0,"hiland",0,1,0,0
55,1431,3,0,7.7,0,"weight",0,0,1,0
55,1431,4,1,10.8,0,"yoplait",0,0,0,1
55,1432,1,0,9.0000004,0,"dannon",1,0,0,0
55,1432,2,0,5.9,0,"hiland",0,1,0,0
55,1432,3,0,7.7,0,"weight",0,0,1,0
55,1432,4,1,10.8,0,"yoplait",0,0,0,1
55,1433,1,0,8.6000003,0,"dannon",1,0,0,0
55,1433,2,0,5.4000001,0,"hiland",0,1,0,0
55,1433,3,0,7.9000004,0,"weight",0,0,1,0
55,1433,4,1,10.8,0,"yoplait",0,0,0,1
55,1434,1,0,8.6000003,0,"dannon",1,0,0,0
55,1434,2,0,5.4000001,0,"hiland",0,1,0,0
55,1434,3,0,7.9000004,0,"weight",0,0,1,0
55,1434,4,1,10.8,0,"yoplait",0,0,0,1
55,1435,1,0,8.6000003,0,"dannon",1,0,0,0
55,1435,2,0,5.0000001,0,"hiland",0,1,0,0
55,1435,3,0,7.5999998,0,"weight",0,0,1,0
55,1435,4,1,5.5,1,"yoplait",0,0,0,1
55,1436,1,0,8.6000003,0,"dannon",1,0,0,0
55,1436,2,0,5.0000001,0,"hiland",0,1,0,0
55,1436,3,0,7.5999998,0,"weight",0,0,1,0
55,1436,4,1,5.5,1,"yoplait",0,0,0,1
55,1437,1,0,8.6000003,0,"dannon",1,0,0,0
55,1437,2,0,5.0000001,0,"hiland",0,1,0,0
55,1437,3,0,7.5999998,0,"weight",0,0,1,0
55,1437,4,1,5.5,1,"yoplait",0,0,0,1
55,1438,1,0,8.6000003,0,"dannon",1,0,0,0
55,1438,2,0,2.5,1,"hiland",0,1,0,0
55,1438,3,0,7.9000004,0,"weight",0,0,1,0
55,1438,4,1,10.8,0,"yoplait",0,0,0,1
55,1439,1,0,8.6000003,0,"dannon",1,0,0,0
55,1439,2,0,2.5,1,"hiland",0,1,0,0
55,1439,3,0,7.9000004,0,"weight",0,0,1,0
55,1439,4,1,10.8,0,"yoplait",0,0,0,1
55,1440,1,0,8.6000003,0,"dannon",1,0,0,0
55,1440,2,0,5.4000001,0,"hiland",0,1,0,0
55,1440,3,0,7.9000004,0,"weight",0,0,1,0
55,1440,4,1,8.2999997,0,"yoplait",0,0,0,1
56,1441,1,0,8.6000003,0,"dannon",1,0,0,0
56,1441,2,0,5.4000001,0,"hiland",0,1,0,0
56,1441,3,1,7.9000004,0,"weight",0,0,1,0
56,1441,4,0,10.8,0,"yoplait",0,0,0,1
56,1442,1,1,8.6000003,0,"dannon",1,0,0,0
56,1442,2,0,2.5,1,"hiland",0,1,0,0
56,1442,3,0,7.9000004,0,"weight",0,0,1,0
56,1442,4,0,13.2,0,"yoplait",0,0,0,1
56,1443,1,0,8.6000003,0,"dannon",1,0,0,0
56,1443,2,0,4.3000001,0,"hiland",0,1,0,0
56,1443,3,1,7.9000004,0,"weight",0,0,1,0
56,1443,4,0,10.8,0,"yoplait",0,0,0,1
56,1444,1,0,8.6000003,0,"dannon",1,0,0,0
56,1444,2,0,5.4000001,0,"hiland",0,1,0,0
56,1444,3,0,7.9000004,0,"weight",0,0,1,0
56,1444,4,1,8.2999997,0,"yoplait",0,0,0,1
56,1445,1,1,6.3000001,0,"dannon",1,0,0,0
56,1445,2,0,6.1000001,1,"hiland",0,1,0,0
56,1445,3,0,7.9000004,0,"weight",0,0,1,0
56,1445,4,0,11.5,0,"yoplait",0,0,0,1
57,1446,1,0,9.7999997,0,"dannon",1,0,0,0
57,1446,2,0,6.6,0,"hiland",0,1,0,0
57,1446,3,0,7.9000004,0,"weight",0,0,1,0
57,1446,4,1,10.3,0,"yoplait",0,0,0,1
57,1447,1,0,9.7999997,0,"dannon",1,0,0,0
57,1447,2,0,6.6,0,"hiland",0,1,0,0
57,1447,3,0,7.9000004,0,"weight",0,0,1,0
57,1447,4,1,10.3,0,"yoplait",0,0,0,1
57,1448,1,0,9.7999997,0,"dannon",1,0,0,0
57,1448,2,0,6.6,0,"hiland",0,1,0,0
57,1448,3,0,7.9000004,0,"weight",0,0,1,0
57,1448,4,1,10.3,0,"yoplait",0,0,0,1
57,1449,1,0,8.1,0,"dannon",1,0,0,0
57,1449,2,0,4.8999999,0,"hiland",0,1,0,0
57,1449,3,1,7.9000004,0,"weight",0,0,1,0
57,1449,4,0,10.3,0,"yoplait",0,0,0,1
57,1450,1,0,8.1,0,"dannon",1,0,0,0
57,1450,2,0,4.8999999,0,"hiland",0,1,0,0
57,1450,3,1,7.9000004,0,"weight",0,0,1,0
57,1450,4,0,10.3,0,"yoplait",0,0,0,1
57,1451,1,0,8.1,0,"dannon",1,0,0,0
57,1451,2,0,4.8999999,0,"hiland",0,1,0,0
57,1451,3,1,7.9000004,0,"weight",0,0,1,0
57,1451,4,0,10.3,0,"yoplait",0,0,0,1
57,1452,1,1,8.1,0,"dannon",1,0,0,0
57,1452,2,0,4.8999999,0,"hiland",0,1,0,0
57,1452,3,0,7.9000004,0,"weight",0,0,1,0
57,1452,4,0,10.3,0,"yoplait",0,0,0,1
57,1453,1,0,8.1,0,"dannon",1,0,0,0
57,1453,2,0,4.8999999,0,"hiland",0,1,0,0
57,1453,3,1,7.9000004,0,"weight",0,0,1,0
57,1453,4,0,11.5,0,"yoplait",0,0,0,1
57,1454,1,0,8.1,0,"dannon",1,0,0,0
57,1454,2,0,4.8999999,0,"hiland",0,1,0,0
57,1454,3,1,7.9000004,0,"weight",0,0,1,0
57,1454,4,0,11.5,0,"yoplait",0,0,0,1
57,1455,1,0,8.6000003,0,"dannon",1,0,0,0
57,1455,2,0,5.4000001,0,"hiland",0,1,0,0
57,1455,3,1,7.9000004,0,"weight",0,0,1,0
57,1455,4,0,11.5,1,"yoplait",0,0,0,1
57,1456,1,0,8.6000003,0,"dannon",1,0,0,0
57,1456,2,0,5.4000001,0,"hiland",0,1,0,0
57,1456,3,1,7.9000004,0,"weight",0,0,1,0
57,1456,4,0,8.2999997,0,"yoplait",0,0,0,1
57,1457,1,1,8.6000003,0,"dannon",1,0,0,0
57,1457,2,0,2.5,0,"hiland",0,1,0,0
57,1457,3,0,7.9000004,0,"weight",0,0,1,0
57,1457,4,0,10.8,0,"yoplait",0,0,0,1
57,1458,1,1,8.6000003,0,"dannon",1,0,0,0
57,1458,2,0,4.5000002,0,"hiland",0,1,0,0
57,1458,3,0,7.9000004,0,"weight",0,0,1,0
57,1458,4,0,10.8,0,"yoplait",0,0,0,1
57,1459,1,1,8.6000003,0,"dannon",1,0,0,0
57,1459,2,0,5.0000001,0,"hiland",0,1,0,0
57,1459,3,0,7.9000004,0,"weight",0,0,1,0
57,1459,4,0,10.8,0,"yoplait",0,0,0,1
57,1460,1,1,8.6000003,0,"dannon",1,0,0,0
57,1460,2,0,5.4000001,0,"hiland",0,1,0,0
57,1460,3,0,7.9000004,0,"weight",0,0,1,0
57,1460,4,0,11.5,0,"yoplait",0,0,0,1
57,1461,1,1,8.6000003,0,"dannon",1,0,0,0
57,1461,2,0,5.4000001,0,"hiland",0,1,0,0
57,1461,3,0,8.1,0,"weight",0,0,1,0
57,1461,4,0,12.2,0,"yoplait",0,0,0,1
57,1462,1,1,8.6000003,0,"dannon",1,0,0,0
57,1462,2,0,5.4000001,0,"hiland",0,1,0,0
57,1462,3,0,7.9000004,0,"weight",0,0,1,0
57,1462,4,0,5.7,0,"yoplait",0,0,0,1
57,1463,1,1,8.6000003,0,"dannon",1,0,0,0
57,1463,2,0,6.1000001,0,"hiland",0,1,0,0
57,1463,3,0,8.6000003,0,"weight",0,0,1,0
57,1463,4,0,12.2,0,"yoplait",0,0,0,1
58,1464,1,1,7.4000001,0,"dannon",1,0,0,0
58,1464,2,0,5.0000001,0,"hiland",0,1,0,0
58,1464,3,0,8.1,0,"weight",0,0,1,0
58,1464,4,0,9.7999997,0,"yoplait",0,0,0,1
58,1465,1,1,7.4000001,0,"dannon",1,0,0,0
58,1465,2,0,5.0000001,0,"hiland",0,1,0,0
58,1465,3,0,8.1,0,"weight",0,0,1,0
58,1465,4,0,9.7999997,0,"yoplait",0,0,0,1
58,1466,1,1,7.4000001,0,"dannon",1,0,0,0
58,1466,2,0,5.0000001,0,"hiland",0,1,0,0
58,1466,3,0,8.1,0,"weight",0,0,1,0
58,1466,4,0,9.7999997,0,"yoplait",0,0,0,1
58,1467,1,1,7.4000001,0,"dannon",1,0,0,0
58,1467,2,0,5.0000001,0,"hiland",0,1,0,0
58,1467,3,0,8.1,0,"weight",0,0,1,0
58,1467,4,0,10.3,0,"yoplait",0,0,0,1
58,1468,1,1,7.4000001,0,"dannon",1,0,0,0
58,1468,2,0,5.0000001,0,"hiland",0,1,0,0
58,1468,3,0,8.1,0,"weight",0,0,1,0
58,1468,4,0,10.3,0,"yoplait",0,0,0,1
58,1469,1,1,8.1,0,"dannon",1,0,0,0
58,1469,2,0,5.0000001,0,"hiland",0,1,0,0
58,1469,3,0,7.9000004,0,"weight",0,0,1,0
58,1469,4,0,12.5,0,"yoplait",0,0,0,1
58,1470,1,1,8.1,0,"dannon",1,0,0,0
58,1470,2,0,5.0000001,0,"hiland",0,1,0,0
58,1470,3,0,7.9000004,0,"weight",0,0,1,0
58,1470,4,0,12.5,0,"yoplait",0,0,0,1
58,1471,1,1,8.1,0,"dannon",1,0,0,0
58,1471,2,0,5.0000001,0,"hiland",0,1,0,0
58,1471,3,0,7.9000004,0,"weight",0,0,1,0
58,1471,4,0,12.5,0,"yoplait",0,0,0,1
58,1472,1,1,8.1,0,"dannon",1,0,0,0
58,1472,2,0,4.8999999,0,"hiland",0,1,0,0
58,1472,3,0,7.9000004,0,"weight",0,0,1,0
58,1472,4,0,10.3,0,"yoplait",0,0,0,1
58,1473,1,1,8.1,0,"dannon",1,0,0,0
58,1473,2,0,4.8999999,0,"hiland",0,1,0,0
58,1473,3,0,7.9000004,0,"weight",0,0,1,0
58,1473,4,0,10.3,0,"yoplait",0,0,0,1
58,1474,1,1,8.1,0,"dannon",1,0,0,0
58,1474,2,0,4.8999999,0,"hiland",0,1,0,0
58,1474,3,0,7.9000004,0,"weight",0,0,1,0
58,1474,4,0,9.7999997,0,"yoplait",0,0,0,1
58,1475,1,1,8.1,0,"dannon",1,0,0,0
58,1475,2,0,4.8999999,0,"hiland",0,1,0,0
58,1475,3,0,7.9000004,0,"weight",0,0,1,0
58,1475,4,0,9.7999997,0,"yoplait",0,0,0,1
58,1476,1,1,8.1,0,"dannon",1,0,0,0
58,1476,2,0,4.8999999,0,"hiland",0,1,0,0
58,1476,3,0,7.9000004,0,"weight",0,0,1,0
58,1476,4,0,10.1,0,"yoplait",0,0,0,1
58,1477,1,1,8.1,0,"dannon",1,0,0,0
58,1477,2,0,4.8999999,0,"hiland",0,1,0,0
58,1477,3,0,7.9000004,0,"weight",0,0,1,0
58,1477,4,0,10.1,0,"yoplait",0,0,0,1
58,1478,1,1,8.1,0,"dannon",1,0,0,0
58,1478,2,0,4.8999999,0,"hiland",0,1,0,0
58,1478,3,0,7.9000004,0,"weight",0,0,1,0
58,1478,4,0,10.3,0,"yoplait",0,0,0,1
58,1479,1,1,8.1,0,"dannon",1,0,0,0
58,1479,2,0,4.8999999,0,"hiland",0,1,0,0
58,1479,3,0,7.9000004,0,"weight",0,0,1,0
58,1479,4,0,10.3,0,"yoplait",0,0,0,1
58,1480,1,1,8.1,0,"dannon",1,0,0,0
58,1480,2,0,4.8999999,0,"hiland",0,1,0,0
58,1480,3,0,7.9000004,0,"weight",0,0,1,0
58,1480,4,0,10.3,0,"yoplait",0,0,0,1
58,1481,1,1,8.1,0,"dannon",1,0,0,0
58,1481,2,0,4.8999999,0,"hiland",0,1,0,0
58,1481,3,0,7.9000004,0,"weight",0,0,1,0
58,1481,4,0,10.8,0,"yoplait",0,0,0,1
58,1482,1,1,8.1,0,"dannon",1,0,0,0
58,1482,2,0,4.8999999,0,"hiland",0,1,0,0
58,1482,3,0,7.9000004,0,"weight",0,0,1,0
58,1482,4,0,10.8,0,"yoplait",0,0,0,1
58,1483,1,1,8.1,0,"dannon",1,0,0,0
58,1483,2,0,3.0999999,1,"hiland",0,1,0,0
58,1483,3,0,7.9000004,0,"weight",0,0,1,0
58,1483,4,0,11.5,0,"yoplait",0,0,0,1
58,1484,1,1,8.6000003,0,"dannon",1,0,0,0
58,1484,2,0,5.4000001,0,"hiland",0,1,0,0
58,1484,3,0,7.9000004,0,"weight",0,0,1,0
58,1484,4,0,11.5,0,"yoplait",0,0,0,1
58,1485,1,1,8.6000003,0,"dannon",1,0,0,0
58,1485,2,0,5.4000001,0,"hiland",0,1,0,0
58,1485,3,0,7.9000004,0,"weight",0,0,1,0
58,1485,4,0,11.5,0,"yoplait",0,0,0,1
58,1486,1,1,8.6000003,0,"dannon",1,0,0,0
58,1486,2,0,5.4000001,0,"hiland",0,1,0,0
58,1486,3,0,7.9000004,0,"weight",0,0,1,0
58,1486,4,0,11.5,0,"yoplait",0,0,0,1
59,1487,1,1,8.1,0,"dannon",1,0,0,0
59,1487,2,0,4.8999999,0,"hiland",0,1,0,0
59,1487,3,0,7.9000004,0,"weight",0,0,1,0
59,1487,4,0,10.3,0,"yoplait",0,0,0,1
59,1488,1,1,8.6000003,0,"dannon",1,0,0,0
59,1488,2,0,5.4000001,0,"hiland",0,1,0,0
59,1488,3,0,7.9000004,0,"weight",0,0,1,0
59,1488,4,0,10.8,0,"yoplait",0,0,0,1
59,1489,1,0,8.6000003,0,"dannon",1,0,0,0
59,1489,2,0,5.4000001,0,"hiland",0,1,0,0
59,1489,3,0,7.9000004,0,"weight",0,0,1,0
59,1489,4,1,10.8,0,"yoplait",0,0,0,1
59,1490,1,0,8.6000003,0,"dannon",1,0,0,0
59,1490,2,0,5.4000001,0,"hiland",0,1,0,0
59,1490,3,0,7.9000004,0,"weight",0,0,1,0
59,1490,4,1,10.8,0,"yoplait",0,0,0,1
59,1491,1,0,8.6000003,0,"dannon",1,0,0,0
59,1491,2,0,5.4000001,0,"hiland",0,1,0,0
59,1491,3,0,7.9000004,0,"weight",0,0,1,0
59,1491,4,1,10.8,0,"yoplait",0,0,0,1
59,1492,1,0,8.6000003,0,"dannon",1,0,0,0
59,1492,2,0,5.4000001,0,"hiland",0,1,0,0
59,1492,3,0,7.9000004,0,"weight",0,0,1,0
59,1492,4,1,12.2,0,"yoplait",0,0,0,1
59,1493,1,0,8.6000003,0,"dannon",1,0,0,0
59,1493,2,0,5.4000001,0,"hiland",0,1,0,0
59,1493,3,0,8.5000001,0,"weight",0,0,1,0
59,1493,4,1,12.2,0,"yoplait",0,0,0,1
59,1494,1,0,8.6000003,0,"dannon",1,0,0,0
59,1494,2,0,5.4000001,0,"hiland",0,1,0,0
59,1494,3,0,8.5000001,0,"weight",0,0,1,0
59,1494,4,1,12.2,0,"yoplait",0,0,0,1
59,1495,1,0,8.6000003,0,"dannon",1,0,0,0
59,1495,2,0,5.4000001,0,"hiland",0,1,0,0
59,1495,3,0,8.5000001,0,"weight",0,0,1,0
59,1495,4,1,12.2,0,"yoplait",0,0,0,1
59,1496,1,0,6.4000003,0,"dannon",1,0,0,0
59,1496,2,0,5.4000001,0,"hiland",0,1,0,0
59,1496,3,0,8.6000003,0,"weight",0,0,1,0
59,1496,4,1,12.2,0,"yoplait",0,0,0,1
59,1497,1,0,6.4000003,0,"dannon",1,0,0,0
59,1497,2,0,5.4000001,0,"hiland",0,1,0,0
59,1497,3,0,8.6000003,0,"weight",0,0,1,0
59,1497,4,1,5.5,0,"yoplait",0,0,0,1
59,1498,1,0,6.4000003,0,"dannon",1,0,0,0
59,1498,2,0,5.4000001,0,"hiland",0,1,0,0
59,1498,3,0,8.6000003,0,"weight",0,0,1,0
59,1498,4,1,5.5,0,"yoplait",0,0,0,1
59,1499,1,1,6.3000001,0,"dannon",1,0,0,0
59,1499,2,0,6.1000001,0,"hiland",0,1,0,0
59,1499,3,0,4.1000001,0,"weight",0,0,1,0
59,1499,4,0,11.5,0,"yoplait",0,0,0,1
59,1500,1,1,6.3000001,0,"dannon",1,0,0,0
59,1500,2,0,6.1000001,0,"hiland",0,1,0,0
59,1500,3,0,4.1000001,0,"weight",0,0,1,0
59,1500,4,0,11.5,0,"yoplait",0,0,0,1
59,1501,1,1,6.3000001,0,"dannon",1,0,0,0
59,1501,2,0,6.1000001,0,"hiland",0,1,0,0
59,1501,3,0,4.1000001,0,"weight",0,0,1,0
59,1501,4,0,11.5,0,"yoplait",0,0,0,1
59,1502,1,0,6.3000001,0,"dannon",1,0,0,0
59,1502,2,0,6.1000001,0,"hiland",0,1,0,0
59,1502,3,0,6.3000001,1,"weight",0,0,1,0
59,1502,4,1,5.5,0,"yoplait",0,0,0,1
59,1503,1,0,6.3000001,0,"dannon",1,0,0,0
59,1503,2,0,6.1000001,0,"hiland",0,1,0,0
59,1503,3,0,6.3000001,1,"weight",0,0,1,0
59,1503,4,1,5.5,0,"yoplait",0,0,0,1
59,1504,1,0,6.3000001,0,"dannon",1,0,0,0
59,1504,2,0,6.1000001,0,"hiland",0,1,0,0
59,1504,3,0,6.4000003,0,"weight",0,0,1,0
59,1504,4,1,5.5,0,"yoplait",0,0,0,1
59,1505,1,1,6.3000001,0,"dannon",1,0,0,0
59,1505,2,0,6.1000001,0,"hiland",0,1,0,0
59,1505,3,0,6.3000001,0,"weight",0,0,1,0
59,1505,4,0,11.5,0,"yoplait",0,0,0,1
59,1506,1,1,6.3000001,0,"dannon",1,0,0,0
59,1506,2,0,6.1000001,0,"hiland",0,1,0,0
59,1506,3,0,6.3000001,0,"weight",0,0,1,0
59,1506,4,0,11.5,0,"yoplait",0,0,0,1
60,1507,1,1,8.1,0,"dannon",1,0,0,0
60,1507,2,0,6.6,0,"hiland",0,1,0,0
60,1507,3,0,8.1,0,"weight",0,0,1,0
60,1507,4,0,10.3,0,"yoplait",0,0,0,1
60,1508,1,1,4.8999999,0,"dannon",1,0,0,0
60,1508,2,0,5.0000001,0,"hiland",0,1,0,0
60,1508,3,0,7.9000004,0,"weight",0,0,1,0
60,1508,4,0,10.8,0,"yoplait",0,0,0,1
60,1509,1,1,4.8999999,1,"dannon",1,0,0,0
60,1509,2,0,5.0000001,0,"hiland",0,1,0,0
