id,obsnum,choice,hev,phev10,phev20,phev40,bev75,bev100,bev150,phevFastcharge,bevFastcharge,price,opCost,accelTime,american,japanese,chinese,skorean,weights
285,4266,0,0,0,0,0,0,0,1,0,1,26.688,12.31,15,0,0,1,0,0.2
285,4266,0,0,0,1,0,0,0,0,1,0,9.419,12.31,15,0,1,0,0,0.2
285,4267,0,0,0,1,0,0,0,0,0,0,39.246,8.54,15,1,0,0,0,0.2
285,4267,1,0,0,0,0,0,1,0,0,1,20.408,12.31,13,0,1,0,0,0.2
285,4267,0,0,0,0,0,1,0,0,0,0,20.408,8.54,11,0,0,1,0,0.2
285,4268,0,0,0,1,0,0,0,0,0,0,20.408,15.32,11,0,0,0,0,0.2
285,4268,0,1,0,0,0,0,0,0,0,0,14.129,15.32,9,0,0,1,0,0.2
285,4268,1,0,0,0,0,0,0,0,0,0,26.688,12.31,9,0,0,0,1,0.2
285,4269,0,0,0,0,0,0,1,0,0,0,39.246,10.55,9,0,0,0,0,0.2
285,4269,1,0,0,0,0,0,0,1,0,1,14.129,8.54,11,0,0,1,0,0.2
285,4269,0,0,0,0,1,0,0,0,0,0,20.408,10.55,9,0,0,0,0,0.2
285,4270,0,0,0,0,0,0,0,0,0,0,39.246,10.55,9,0,0,1,0,0.2
285,4270,0,0,0,0,0,0,0,1,0,1,39.246,15.32,15,0,0,0,0,0.2
285,4270,1,0,0,0,1,0,0,0,1,0,14.129,10.55,15,1,0,0,0,0.2
285,4271,0,0,0,0,0,0,0,1,0,1,14.129,15.32,11,0,1,0,0,0.2
285,4271,1,1,0,0,0,0,0,0,0,0,39.246,8.54,9,1,0,0,0,0.2
285,4271,0,0,0,0,0,0,1,0,0,1,39.246,10.55,13,1,0,0,0,0.2
285,4272,0,0,1,0,0,0,0,0,1,0,39.246,10.55,13,0,0,1,0,0.2
285,4272,0,0,0,0,0,0,1,0,0,0,26.688,15.32,9,0,0,1,0,0.2
285,4272,1,0,0,0,0,0,0,1,0,0,9.419,8.54,13,0,0,0,0,0.2
285,4273,0,0,0,0,0,1,0,0,0,0,20.408,15.32,11,0,0,0,1,0.2
285,4273,0,0,1,0,0,0,0,0,1,0,20.408,15.32,11,0,0,1,0,0.2
285,4273,1,0,0,0,0,0,0,0,0,0,9.419,8.54,13,0,1,0,0,0.2
285,4274,0,0,0,1,0,0,0,0,1,0,14.129,8.54,9,0,0,0,1,0.2
285,4274,1,0,0,1,0,0,0,0,1,0,14.129,8.54,11,1,0,0,0,0.2
285,4274,0,0,0,0,0,1,0,0,0,0,20.408,10.55,15,0,0,0,0,0.2
285,4275,0,0,0,0,1,0,0,0,1,0,26.688,15.32,11,1,0,0,0,0.2
285,4275,1,0,0,0,0,0,0,1,0,1,9.419,8.54,11,0,0,0,0,0.2
285,4275,0,0,0,0,0,0,0,1,0,1,9.419,10.55,9,1,0,0,0,0.2
286,4276,1,0,0,0,0,0,0,1,0,1,26.688,8.54,11,1,0,0,0,5
286,4276,0,1,0,0,0,0,0,0,0,0,14.129,10.55,13,0,0,0,1,5
286,4276,0,0,0,0,0,0,0,0,0,0,39.246,8.54,15,0,0,0,0,5
286,4277,1,0,0,0,0,0,0,0,0,0,20.408,12.31,9,0,0,0,0,5
286,4277,0,1,0,0,0,0,0,0,0,0,26.688,12.31,9,0,0,1,0,5
286,4277,0,0,0,0,0,0,0,1,0,1,39.246,10.55,9,0,0,0,1,5
286,4278,1,0,0,0,0,0,0,1,0,0,14.129,8.54,13,1,0,0,0,5
286,4278,0,0,0,0,0,0,0,0,0,0,20.408,10.55,15,1,0,0,0,5
286,4278,0,0,0,0,0,1,0,0,0,0,39.246,12.31,13,1,0,0,0,5
286,4279,0,0,0,0,0,0,0,1,0,1,39.246,15.32,9,0,1,0,0,5
286,4279,1,0,0,0,1,0,0,0,1,0,9.419,12.31,15,0,0,0,0,5
286,4279,0,0,0,1,0,0,0,0,1,0,14.129,8.54,11,0,0,0,1,5
286,4280,0,0,0,0,0,0,0,1,0,1,20.408,10.55,13,0,0,1,0,5
286,4280,1,0,0,0,0,0,0,0,0,0,39.246,10.55,11,1,0,0,0,5
286,4280,0,0,0,0,0,0,1,0,0,1,20.408,8.54,9,0,0,1,0,5
286,4281,0,0,0,0,1,0,0,0,0,0,20.408,10.55,15,0,0,1,0,5
286,4281,0,0,0,0,0,0,1,0,0,0,26.688,10.55,15,0,0,0,1,5
286,4281,1,0,0,0,0,1,0,0,0,0,20.408,8.54,9,1,0,0,0,5
286,4282,0,0,0,1,0,0,0,0,0,0,26.688,10.55,9,0,0,1,0,5
286,4282,0,0,0,0,0,0,1,0,0,0,20.408,15.32,11,0,0,0,0,5
286,4282,1,0,0,1,0,0,0,0,0,0,9.419,8.54,11,1,0,0,0,5
286,4283,0,1,0,0,0,0,0,0,0,0,14.129,10.55,13,0,1,0,0,5
286,4283,0,0,1,0,0,0,0,0,1,0,39.246,8.54,9,1,0,0,0,5
286,4283,1,0,0,0,0,1,0,0,0,0,20.408,15.32,11,1,0,0,0,5
286,4284,1,1,0,0,0,0,0,0,0,0,9.419,12.31,13,0,0,0,1,5
286,4284,0,0,1,0,0,0,0,0,1,0,14.129,10.55,15,0,0,1,0,5
286,4284,0,0,0,0,0,1,0,0,0,1,20.408,8.54,15,0,1,0,0,5
286,4285,0,0,0,0,0,0,0,0,0,0,14.129,8.54,13,0,0,0,0,5
286,4285,1,0,1,0,0,0,0,0,0,0,9.419,10.55,13,1,0,0,0,5
286,4285,0,0,0,0,1,0,0,0,0,0,20.408,8.54,9,0,0,0,1,5
286,4286,0,0,0,0,1,0,0,0,0,0,9.419,10.55,15,0,0,0,1,5
286,4286,0,1,0,0,0,0,0,0,0,0,20.408,12.31,13,0,1,0,0,5
286,4286,1,0,0,1,0,0,0,0,0,0,26.688,8.54,9,0,1,0,0,5
286,4287,1,0,0,0,1,0,0,0,0,0,39.246,12.31,11,1,0,0,0,5
286,4287,0,0,0,0,0,0,0,1,0,0,39.246,12.31,13,0,0,1,0,5
286,4287,0,0,1,0,0,0,0,0,0,0,20.408,15.32,15,1,0,0,0,5
286,4288,0,0,0,0,1,0,0,0,1,0,26.688,12.31,11,0,1,0,0,5
286,4288,0,1,0,0,0,0,0,0,0,0,14.129,15.32,13,0,0,0,0,5
286,4288,1,0,0,0,0,0,1,0,0,0,20.408,12.31,9,0,0,1,0,5
286,4289,0,1,0,0,0,0,0,0,0,0,39.246,10.55,9,1,0,0,0,5
286,4289,1,0,0,0,0,0,1,0,0,0,9.419,8.54,11,0,0,1,0,5
286,4289,0,0,0,0,0,0,1,0,0,1,39.246,8.54,9,0,1,0,0,5
286,4290,1,0,0,0,0,0,0,0,0,0,14.129,8.54,13,0,0,0,0,5
286,4290,0,0,0,1,0,0,0,0,0,0,39.246,10.55,11,0,0,0,1,5
286,4290,0,0,0,0,0,0,1,0,0,0,26.688,12.31,9,0,0,0,0,5
287,4291,0,0,1,0,0,0,0,0,0,0,39.246,12.31,9,0,0,1,0,0.215554584
287,4291,1,0,0,0,0,0,0,0,0,0,26.688,15.32,11,0,0,0,1,0.215554584
287,4291,0,0,1,0,0,0,0,0,0,0,39.246,15.32,9,0,0,1,0,0.215554584
287,4292,0,0,0,1,0,0,0,0,1,0,26.688,10.55,15,0,1,0,0,0.215554584
287,4292,1,0,0,0,0,1,0,0,0,1,20.408,12.31,9,0,0,1,0,0.215554584
287,4292,0,0,0,1,0,0,0,0,0,0,39.246,10.55,9,0,0,0,1,0.215554584
287,4293,1,0,0,0,1,0,0,0,1,0,9.419,12.31,11,0,0,0,1,0.215554584
287,4293,0,0,0,0,1,0,0,0,0,0,26.688,10.55,9,0,0,0,1,0.215554584
287,4293,0,0,0,0,1,0,0,0,1,0,14.129,8.54,15,0,1,0,0,0.215554584
287,4294,1,0,0,0,0,0,1,0,0,1,14.129,12.31,9,0,0,0,1,0.215554584
287,4294,0,0,1,0,0,0,0,0,0,0,20.408,10.55,15,0,0,0,1,0.215554584
287,4294,0,0,0,0,0,0,0,1,0,1,26.688,10.55,9,0,0,0,0,0.215554584
287,4295,1,0,0,0,0,1,0,0,0,0,14.129,15.32,15,1,0,0,0,0.215554584
287,4295,0,0,0,1,0,0,0,0,0,0,9.419,15.32,11,1,0,0,0,0.215554584
287,4295,0,0,0,0,0,0,0,1,0,0,20.408,12.31,13,0,1,0,0,0.215554584
287,4296,0,0,0,0,0,1,0,0,0,0,9.419,15.32,13,0,1,0,0,0.215554584
287,4296,0,0,0,0,0,1,0,0,0,0,26.688,8.54,11,1,0,0,0,0.215554584
287,4296,1,0,0,0,0,0,0,0,0,0,20.408,8.54,11,0,1,0,0,0.215554584
287,4297,1,0,0,0,0,0,0,0,0,0,9.419,12.31,11,0,0,1,0,0.215554584
287,4297,0,1,0,0,0,0,0,0,0,0,9.419,12.31,11,0,0,1,0,0.215554584
287,4297,0,0,0,0,1,0,0,0,0,0,20.408,8.54,9,0,0,1,0,0.215554584
287,4298,0,0,0,0,0,1,0,0,0,0,26.688,10.55,13,0,0,1,0,0.215554584
287,4298,1,1,0,0,0,0,0,0,0,0,14.129,8.54,11,0,0,0,1,0.215554584
287,4298,0,0,0,0,0,1,0,0,0,0,26.688,8.54,13,0,1,0,0,0.215554584
287,4299,1,0,0,0,0,1,0,0,0,0,9.419,12.31,9,0,0,1,0,0.215554584
287,4299,0,0,0,0,0,0,0,0,0,0,39.246,8.54,9,0,0,1,0,0.215554584
287,4299,0,1,0,0,0,0,0,0,0,0,26.688,10.55,13,0,0,0,0,0.215554584
287,4300,0,0,0,0,1,0,0,0,1,0,20.408,10.55,9,0,0,0,1,0.215554584
287,4300,0,0,1,0,0,0,0,0,1,0,26.688,12.31,13,1,0,0,0,0.215554584
287,4300,1,0,1,0,0,0,0,0,1,0,14.129,8.54,11,0,1,0,0,0.215554584
287,4301,0,0,0,0,0,0,1,0,0,0,14.129,15.32,9,1,0,0,0,0.215554584
287,4301,1,0,0,0,0,0,0,1,0,0,14.129,8.54,15,1,0,0,0,0.215554584
287,4301,0,0,1,0,0,0,0,0,1,0,14.129,12.31,13,0,0,1,0,0.215554584
287,4302,0,0,0,0,0,0,0,1,0,0,39.246,15.32,15,0,1,0,0,0.215554584
287,4302,0,1,0,0,0,0,0,0,0,0,26.688,10.55,13,1,0,0,0,0.215554584
287,4302,1,1,0,0,0,0,0,0,0,0,20.408,8.54,15,0,0,0,0,0.215554584
287,4303,1,0,0,0,0,1,0,0,0,0,9.419,10.55,13,0,0,0,0,0.215554584
287,4303,0,0,0,0,0,0,1,0,0,0,39.246,15.32,13,0,1,0,0,0.215554584
287,4303,0,0,0,0,1,0,0,0,0,0,9.419,10.55,13,0,0,0,0,0.215554584
287,4304,0,0,0,0,0,1,0,0,0,1,20.408,12.31,11,1,0,0,0,0.215554584
287,4304,1,0,0,1,0,0,0,0,0,0,9.419,10.55,11,0,1,0,0,0.215554584
287,4304,0,0,0,0,0,1,0,0,0,0,39.246,8.54,15,0,0,0,1,0.215554584
287,4305,1,0,1,0,0,0,0,0,1,0,20.408,8.54,13,0,0,1,0,0.215554584
287,4305,0,0,0,0,0,0,0,1,0,0,39.246,10.55,13,0,0,0,1,0.215554584
287,4305,0,0,0,0,1,0,0,0,1,0,20.408,8.54,13,0,1,0,0,0.215554584
288,4306,1,0,0,0,0,0,0,1,0,1,14.129,15.32,15,1,0,0,0,1.306816185
288,4306,0,0,0,0,0,0,1,0,0,0,20.408,10.55,15,0,0,0,1,1.306816185
288,4306,0,0,0,0,0,0,0,1,0,0,20.408,15.32,15,0,0,1,0,1.306816185
288,4307,1,0,0,0,0,0,0,0,0,0,14.129,8.54,9,1,0,0,0,1.306816185
288,4307,0,0,1,0,0,0,0,0,0,0,9.419,15.32,15,0,0,1,0,1.306816185
288,4307,0,0,0,0,1,0,0,0,1,0,14.129,12.31,15,0,1,0,0,1.306816185
288,4308,0,0,0,1,0,0,0,0,1,0,26.688,10.55,9,0,0,1,0,1.306816185
288,4308,0,0,0,0,0,0,1,0,0,1,39.246,12.31,11,0,0,0,1,1.306816185
288,4308,1,0,1,0,0,0,0,0,0,0,20.408,10.55,9,0,1,0,0,1.306816185
288,4309,1,1,0,0,0,0,0,0,0,0,14.129,8.54,13,1,0,0,0,1.306816185
288,4309,0,0,1,0,0,0,0,0,1,0,39.246,12.31,15,0,0,1,0,1.306816185
288,4309,0,0,0,0,1,0,0,0,1,0,9.419,12.31,15,0,0,0,1,1.306816185
288,4310,0,0,0,1,0,0,0,0,1,0,26.688,10.55,9,0,0,1,0,1.306816185
288,4310,0,0,1,0,0,0,0,0,0,0,26.688,10.55,11,0,0,0,0,1.306816185
288,4310,1,0,0,0,0,0,0,0,0,0,14.129,10.55,13,0,0,0,0,1.306816185
288,4311,0,1,0,0,0,0,0,0,0,0,14.129,15.32,9,1,0,0,0,1.306816185
288,4311,1,0,0,0,0,1,0,0,0,0,14.129,10.55,9,0,0,0,1,1.306816185
288,4311,0,0,0,0,0,0,0,1,0,1,20.408,15.32,11,0,0,0,1,1.306816185
288,4312,0,0,1,0,0,0,0,0,0,0,20.408,8.54,15,0,0,0,0,1.306816185
288,4312,0,0,0,0,0,0,0,1,0,1,39.246,15.32,15,0,1,0,0,1.306816185
288,4312,1,0,0,0,1,0,0,0,0,0,14.129,10.55,13,0,0,0,0,1.306816185
288,4313,0,0,0,0,0,1,0,0,0,0,39.246,8.54,13,1,0,0,0,1.306816185
288,4313,0,0,0,0,0,0,0,0,0,0,26.688,8.54,11,0,0,0,1,1.306816185
288,4313,1,0,0,1,0,0,0,0,1,0,9.419,8.54,11,0,1,0,0,1.306816185
288,4314,1,1,0,0,0,0,0,0,0,0,9.419,8.54,13,1,0,0,0,1.306816185
288,4314,0,0,0,0,0,0,0,0,0,0,14.129,8.54,15,0,1,0,0,1.306816185
288,4314,0,0,0,0,0,1,0,0,0,0,20.408,8.54,11,0,0,1,0,1.306816185
288,4315,0,0,0,0,0,0,0,1,0,0,9.419,8.54,11,0,0,0,1,1.306816185
288,4315,1,0,0,0,0,0,1,0,0,1,20.408,10.55,9,0,0,0,1,1.306816185
288,4315,0,1,0,0,0,0,0,0,0,0,14.129,15.32,13,0,0,1,0,1.306816185
288,4316,1,0,0,0,1,0,0,0,1,0,14.129,10.55,11,1,0,0,0,1.306816185
288,4316,0,0,0,0,0,0,0,1,0,1,39.246,12.31,15,0,0,0,1,1.306816185
288,4316,0,0,0,0,1,0,0,0,0,0,20.408,15.32,15,1,0,0,0,1.306816185
288,4317,0,0,0,0,0,0,1,0,0,0,39.246,12.31,15,0,0,1,0,1.306816185
288,4317,1,0,0,0,0,0,0,0,0,0,20.408,8.54,9,0,0,0,1,1.306816185
288,4317,0,0,0,1,0,0,0,0,0,0,9.419,12.31,9,0,0,0,0,1.306816185
288,4318,0,0,0,0,0,0,0,0,0,0,26.688,8.54,9,0,0,0,0,1.306816185
288,4318,0,0,0,0,0,0,1,0,0,0,26.688,10.55,13,1,0,0,0,1.306816185
288,4318,1,1,0,0,0,0,0,0,0,0,14.129,15.32,11,1,0,0,0,1.306816185
288,4319,0,0,0,0,0,0,0,0,0,0,20.408,10.55,13,0,1,0,0,1.306816185
288,4319,0,0,0,0,0,0,0,1,0,0,9.419,10.55,9,0,0,0,1,1.306816185
288,4319,1,1,0,0,0,0,0,0,0,0,14.129,10.55,13,1,0,0,0,1.306816185
288,4320,0,0,0,1,0,0,0,0,0,0,39.246,12.31,13,0,0,0,0,1.306816185
288,4320,1,0,0,0,0,0,0,0,0,0,20.408,8.54,11,1,0,0,0,1.306816185
288,4320,0,0,0,0,0,1,0,0,0,1,39.246,12.31,13,0,0,1,0,1.306816185
289,4321,0,1,0,0,0,0,0,0,0,0,26.688,8.54,15,1,0,0,0,0.2
289,4321,0,0,0,0,1,0,0,0,1,0,20.408,12.31,13,0,0,0,1,0.2
289,4321,1,0,1,0,0,0,0,0,0,0,14.129,12.31,11,1,0,0,0,0.2
289,4322,0,0,1,0,0,0,0,0,1,0,9.419,15.32,15,0,0,0,1,0.2
289,4322,0,0,0,0,0,0,0,1,0,1,26.688,15.32,15,0,0,0,1,0.2
289,4322,1,0,0,0,0,1,0,0,0,1,20.408,8.54,9,1,0,0,0,0.2
289,4323,0,0,0,0,0,0,0,1,0,1,39.246,15.32,15,1,0,0,0,0.2
289,4323,0,0,0,1,0,0,0,0,0,0,9.419,10.55,11,0,0,0,1,0.2
289,4323,1,0,0,0,0,0,0,0,0,0,20.408,8.54,13,1,0,0,0,0.2
289,4324,0,0,0,0,0,0,0,0,0,0,20.408,10.55,9,0,1,0,0,0.2
289,4324,0,0,0,0,1,0,0,0,1,0,20.408,10.55,13,0,0,1,0,0.2
289,4324,1,0,0,0,0,0,1,0,0,1,14.129,12.31,13,0,1,0,0,0.2
289,4325,0,0,0,0,0,0,0,0,0,0,26.688,15.32,15,0,0,1,0,0.2
289,4325,1,0,0,0,0,0,0,0,0,0,26.688,10.55,15,0,1,0,0,0.2
289,4325,0,0,0,0,1,0,0,0,0,0,9.419,12.31,15,0,0,1,0,0.2
289,4326,0,0,0,1,0,0,0,0,0,0,9.419,15.32,13,1,0,0,0,0.2
289,4326,0,1,0,0,0,0,0,0,0,0,20.408,10.55,15,0,0,1,0,0.2
289,4326,1,0,0,0,0,0,1,0,0,0,20.408,8.54,11,0,0,0,0,0.2
289,4327,1,0,1,0,0,0,0,0,1,0,14.129,8.54,15,0,0,1,0,0.2
289,4327,0,1,0,0,0,0,0,0,0,0,20.408,8.54,9,0,0,1,0,0.2
289,4327,0,0,0,0,1,0,0,0,0,0,9.419,8.54,11,0,1,0,0,0.2
289,4328,1,1,0,0,0,0,0,0,0,0,14.129,10.55,11,0,0,0,0,0.2
289,4328,0,0,0,0,0,0,0,1,0,1,26.688,15.32,9,1,0,0,0,0.2
289,4328,0,0,0,0,0,0,0,0,0,0,20.408,10.55,13,0,0,0,0,0.2
289,4329,1,1,0,0,0,0,0,0,0,0,9.419,12.31,11,0,1,0,0,0.2
289,4329,0,0,0,0,0,1,0,0,0,0,9.419,8.54,11,0,0,1,0,0.2
289,4329,0,0,0,0,0,0,0,0,0,0,26.688,8.54,15,1,0,0,0,0.2
289,4330,0,0,0,1,0,0,0,0,0,0,20.408,10.55,15,0,0,1,0,0.2
289,4330,0,0,0,0,0,1,0,0,0,0,14.129,12.31,11,0,0,0,0,0.2
289,4330,1,1,0,0,0,0,0,0,0,0,39.246,12.31,15,1,0,0,0,0.2
289,4331,1,0,0,1,0,0,0,0,1,0,20.408,8.54,13,0,1,0,0,0.2
289,4331,0,0,0,0,0,0,0,1,0,0,14.129,8.54,15,0,1,0,0,0.2
289,4331,0,0,0,0,0,0,0,0,0,0,26.688,10.55,13,0,0,1,0,0.2
289,4332,1,0,1,0,0,0,0,0,0,0,9.419,10.55,11,0,0,0,0,0.2
289,4332,0,0,0,0,0,0,0,0,0,0,26.688,8.54,11,0,0,0,0,0.2
289,4332,0,0,1,0,0,0,0,0,0,0,26.688,10.55,15,0,1,0,0,0.2
289,4333,0,0,0,0,0,1,0,0,0,0,20.408,12.31,11,0,1,0,0,0.2
289,4333,1,0,0,0,0,0,1,0,0,1,9.419,12.31,11,0,0,0,0,0.2
289,4333,0,0,0,0,0,0,1,0,0,1,14.129,15.32,15,0,0,0,0,0.2
289,4334,0,0,0,0,0,1,0,0,0,0,14.129,12.31,11,0,0,0,0,0.2
289,4334,0,0,0,1,0,0,0,0,0,0,9.419,15.32,13,1,0,0,0,0.2
289,4334,1,0,0,0,0,0,0,0,0,0,20.408,8.54,9,0,0,0,0,0.2
289,4335,0,0,1,0,0,0,0,0,1,0,39.246,15.32,13,1,0,0,0,0.2
289,4335,0,0,0,0,0,0,0,0,0,0,20.408,10.55,11,0,0,1,0,0.2
289,4335,1,1,0,0,0,0,0,0,0,0,9.419,8.54,9,0,1,0,0,0.2
290,4336,1,0,0,0,1,0,0,0,0,0,20.408,12.31,9,0,0,0,0,0.200987565
290,4336,0,0,0,0,0,0,0,0,0,0,39.246,12.31,9,1,0,0,0,0.200987565
290,4336,0,0,0,0,1,0,0,0,0,0,26.688,12.31,11,1,0,0,0,0.200987565
290,4337,1,0,0,0,0,0,0,1,0,0,14.129,8.54,15,0,0,0,0,0.200987565
290,4337,0,0,0,0,0,1,0,0,0,1,14.129,12.31,9,0,0,0,0,0.200987565
290,4337,0,0,0,1,0,0,0,0,1,0,39.246,15.32,13,0,0,1,0,0.200987565
290,4338,0,0,0,0,0,1,0,0,0,1,9.419,12.31,9,0,1,0,0,0.200987565
290,4338,1,0,0,0,1,0,0,0,1,0,9.419,8.54,9,0,0,1,0,0.200987565
290,4338,0,0,0,0,0,0,0,1,0,1,39.246,15.32,13,0,0,1,0,0.200987565
290,4339,0,1,0,0,0,0,0,0,0,0,20.408,15.32,15,0,1,0,0,0.200987565
290,4339,1,0,0,0,0,0,0,1,0,0,20.408,10.55,9,0,0,0,1,0.200987565
290,4339,0,1,0,0,0,0,0,0,0,0,39.246,15.32,15,0,0,0,0,0.200987565
290,4340,0,1,0,0,0,0,0,0,0,0,26.688,10.55,13,1,0,0,0,0.200987565
290,4340,0,1,0,0,0,0,0,0,0,0,9.419,12.31,9,0,0,1,0,0.200987565
290,4340,1,0,0,0,0,1,0,0,0,0,39.246,8.54,13,1,0,0,0,0.200987565
290,4341,0,0,0,0,0,0,1,0,0,0,26.688,15.32,15,1,0,0,0,0.200987565
290,4341,0,0,0,0,0,0,0,1,0,0,14.129,15.32,9,0,0,0,1,0.200987565
290,4341,1,0,1,0,0,0,0,0,1,0,9.419,12.31,9,0,1,0,0,0.200987565
290,4342,0,0,1,0,0,0,0,0,1,0,26.688,10.55,15,0,1,0,0,0.200987565
290,4342,1,0,0,0,0,1,0,0,0,1,14.129,10.55,9,0,0,0,1,0.200987565
290,4342,0,0,0,1,0,0,0,0,0,0,26.688,12.31,13,0,0,1,0,0.200987565
290,4343,0,0,0,0,1,0,0,0,1,0,20.408,12.31,11,1,0,0,0,0.200987565
290,4343,1,0,0,0,0,0,0,0,0,0,26.688,8.54,9,0,0,1,0,0.200987565
290,4343,0,0,0,0,0,0,0,0,0,0,14.129,15.32,15,0,0,0,0,0.200987565
290,4344,1,0,0,0,1,0,0,0,1,0,20.408,15.32,15,0,0,0,0,0.200987565
290,4344,0,0,0,0,0,1,0,0,0,0,9.419,15.32,15,0,0,0,1,0.200987565
290,4344,0,0,1,0,0,0,0,0,0,0,14.129,12.31,15,0,1,0,0,0.200987565
290,4345,0,0,0,0,0,1,0,0,0,0,39.246,10.55,9,0,0,0,0,0.200987565
290,4345,0,0,0,0,0,0,0,1,0,0,39.246,10.55,11,0,1,0,0,0.200987565
290,4345,1,0,0,0,1,0,0,0,0,0,20.408,15.32,9,0,0,0,0,0.200987565
290,4346,0,0,0,0,0,0,0,0,0,0,9.419,15.32,15,0,0,0,1,0.200987565
290,4346,1,0,0,0,0,0,0,1,0,1,9.419,15.32,9,0,0,0,1,0.200987565
290,4346,0,0,0,0,0,0,0,0,0,0,26.688,15.32,13,0,0,0,0,0.200987565
290,4347,0,0,0,1,0,0,0,0,0,0,20.408,15.32,13,0,1,0,0,0.200987565
290,4347,0,0,1,0,0,0,0,0,1,0,9.419,12.31,11,0,0,0,0,0.200987565
290,4347,1,0,0,0,1,0,0,0,1,0,9.419,10.55,11,0,0,1,0,0.200987565
290,4348,1,0,0,1,0,0,0,0,0,0,20.408,10.55,11,0,0,0,1,0.200987565
290,4348,0,0,1,0,0,0,0,0,1,0,26.688,12.31,11,0,1,0,0,0.200987565
290,4348,0,0,0,0,1,0,0,0,0,0,39.246,8.54,9,0,0,0,1,0.200987565
290,4349,0,1,0,0,0,0,0,0,0,0,26.688,12.31,9,1,0,0,0,0.200987565
290,4349,0,0,0,0,0,0,0,0,0,0,9.419,8.54,15,0,0,1,0,0.200987565
290,4349,1,1,0,0,0,0,0,0,0,0,9.419,8.54,11,0,0,0,0,0.200987565
290,4350,1,1,0,0,0,0,0,0,0,0,20.408,8.54,9,0,0,0,1,0.200987565
290,4350,0,0,0,0,0,0,1,0,0,0,20.408,12.31,15,0,0,1,0,0.200987565
290,4350,0,0,0,0,1,0,0,0,0,0,20.408,12.31,13,1,0,0,0,0.200987565
291,4351,1,0,1,0,0,0,0,0,1,0,9.419,8.54,11,1,0,0,0,0.2
291,4351,0,0,0,0,1,0,0,0,1,0,14.129,10.55,9,1,0,0,0,0.2
291,4351,0,0,0,0,0,0,0,0,0,0,39.246,8.54,13,1,0,0,0,0.2
291,4352,1,0,1,0,0,0,0,0,1,0,14.129,12.31,13,0,0,0,0,0.2
291,4352,0,0,0,0,0,0,1,0,0,0,9.419,8.54,13,0,0,1,0,0.2
291,4352,0,0,1,0,0,0,0,0,0,0,20.408,15.32,11,1,0,0,0,0.2
291,4353,0,0,0,0,1,0,0,0,0,0,39.246,12.31,15,0,0,0,0,0.2
291,4353,1,1,0,0,0,0,0,0,0,0,26.688,12.31,9,0,0,0,1,0.2
291,4353,0,1,0,0,0,0,0,0,0,0,20.408,12.31,11,0,0,0,1,0.2
291,4354,0,0,0,0,0,0,0,0,0,0,26.688,8.54,13,0,0,0,1,0.2
291,4354,1,0,0,0,0,1,0,0,0,1,39.246,10.55,11,1,0,0,0,0.2
291,4354,0,0,0,0,0,0,1,0,0,0,20.408,10.55,9,0,1,0,0,0.2
291,4355,0,0,0,0,0,0,1,0,0,0,26.688,15.32,15,0,0,0,1,0.2
291,4355,1,0,0,0,0,0,0,1,0,0,9.419,15.32,13,0,0,0,1,0.2
291,4355,0,0,0,0,0,0,0,0,0,0,39.246,10.55,11,0,1,0,0,0.2
291,4356,0,0,0,0,0,0,0,1,0,1,20.408,15.32,9,0,1,0,0,0.2
291,4356,0,0,0,0,0,0,1,0,0,0,14.129,8.54,13,0,0,0,0,0.2
291,4356,1,1,0,0,0,0,0,0,0,0,39.246,10.55,11,0,0,1,0,0.2
291,4357,1,0,0,0,0,0,0,1,0,0,26.688,12.31,9,1,0,0,0,0.2
291,4357,0,0,0,0,0,0,0,1,0,1,39.246,12.31,9,0,0,0,0,0.2
291,4357,0,0,0,0,1,0,0,0,0,0,26.688,8.54,15,0,0,0,1,0.2
291,4358,1,0,0,0,1,0,0,0,0,0,39.246,10.55,11,1,0,0,0,0.2
291,4358,0,0,0,0,0,0,1,0,0,1,20.408,15.32,11,0,1,0,0,0.2
291,4358,0,0,1,0,0,0,0,0,1,0,14.129,12.31,11,0,1,0,0,0.2
291,4359,1,0,0,0,0,0,0,1,0,1,26.688,10.55,15,0,0,1,0,0.2
291,4359,0,0,0,0,0,1,0,0,0,0,20.408,15.32,15,0,0,1,0,0.2
291,4359,0,0,0,1,0,0,0,0,0,0,26.688,10.55,15,0,0,0,1,0.2
291,4360,0,0,0,0,0,1,0,0,0,0,26.688,10.55,11,0,0,0,1,0.2
291,4360,1,0,0,1,0,0,0,0,1,0,20.408,15.32,15,0,0,0,0,0.2
291,4360,0,0,0,0,0,0,0,0,0,0,39.246,15.32,9,0,0,1,0,0.2
291,4361,1,0,1,0,0,0,0,0,1,0,26.688,10.55,9,0,1,0,0,0.2
291,4361,0,0,0,0,0,0,1,0,0,0,9.419,10.55,13,0,0,0,0,0.2
291,4361,0,0,1,0,0,0,0,0,1,0,9.419,12.31,13,0,0,1,0,0.2
291,4362,1,0,1,0,0,0,0,0,0,0,9.419,10.55,11,0,1,0,0,0.2
291,4362,0,1,0,0,0,0,0,0,0,0,39.246,15.32,11,0,1,0,0,0.2
291,4362,0,0,0,0,1,0,0,0,0,0,9.419,15.32,11,1,0,0,0,0.2
291,4363,1,0,1,0,0,0,0,0,1,0,20.408,10.55,9,1,0,0,0,0.2
291,4363,0,0,0,0,0,1,0,0,0,0,26.688,15.32,15,0,0,0,1,0.2
