"id","choice","obsID","brand","feat","price","dannon","hiland","yoplait"
50,0,1232,"weight",0,7.9000004,0,0,0
50,0,1232,"yoplait",0,11.5,0,0,1
50,1,1233,"dannon",1,6.3000001,1,0,0
50,0,1233,"hiland",0,6.1000001,0,1,0
50,0,1233,"weight",0,7.9000004,0,0,0
50,0,1233,"yoplait",0,11.5,0,0,1
50,1,1234,"dannon",0,6.3000001,1,0,0
50,0,1234,"hiland",0,6.1000001,0,1,0
50,0,1234,"weight",0,6.3000001,0,0,0
50,0,1234,"yoplait",0,11.5,0,0,1
51,1,1235,"dannon",0,7.4000001,1,0,0
51,0,1235,"hiland",0,6.1000001,0,1,0
51,0,1235,"weight",0,8.1,0,0,0
51,0,1235,"yoplait",0,12.5,0,0,1
51,1,1236,"dannon",0,7.4000001,1,0,0
51,0,1236,"hiland",0,6.1000001,0,1,0
51,0,1236,"weight",0,8.1,0,0,0
51,0,1236,"yoplait",0,12.5,0,0,1
51,1,1237,"dannon",0,7.4000001,1,0,0
51,0,1237,"hiland",0,6.1000001,0,1,0
51,0,1237,"weight",0,8.1,0,0,0
51,0,1237,"yoplait",0,12.5,0,0,1
51,1,1238,"dannon",0,7.4000001,1,0,0
51,0,1238,"hiland",0,6.1000001,0,1,0
51,0,1238,"weight",0,8.1,0,0,0
51,0,1238,"yoplait",0,12.5,0,0,1
51,1,1239,"dannon",0,8.1,1,0,0
51,0,1239,"hiland",0,6.6,0,1,0
51,0,1239,"weight",0,7.9000004,0,0,0
51,0,1239,"yoplait",0,10.3,0,0,1
51,1,1240,"dannon",0,8.1,1,0,0
51,0,1240,"hiland",0,6.6,0,1,0
51,0,1240,"weight",0,7.9000004,0,0,0
51,0,1240,"yoplait",0,10.3,0,0,1
51,1,1241,"dannon",0,8.1,1,0,0
51,0,1241,"hiland",0,6.6,0,1,0
51,0,1241,"weight",0,7.9000004,0,0,0
51,0,1241,"yoplait",0,10.3,0,0,1
51,1,1242,"dannon",0,8.1,1,0,0
51,0,1242,"hiland",0,6.6,0,1,0
51,0,1242,"weight",0,7.9000004,0,0,0
51,0,1242,"yoplait",0,10.3,0,0,1
51,1,1243,"dannon",0,8.1,1,0,0
51,0,1243,"hiland",0,6.1000001,0,1,0
51,0,1243,"weight",0,8.5000001,0,0,0
51,0,1243,"yoplait",0,10.8,0,0,1
51,1,1244,"dannon",0,8.1,1,0,0
51,0,1244,"hiland",0,4.8999999,0,1,0
51,0,1244,"weight",0,7.9000004,0,0,0
51,0,1244,"yoplait",0,10.3,0,0,1
51,1,1245,"dannon",0,8.1,1,0,0
51,0,1245,"hiland",0,4.8999999,0,1,0
51,0,1245,"weight",0,7.9000004,0,0,0
51,0,1245,"yoplait",0,10.3,0,0,1
51,1,1246,"dannon",0,8.1,1,0,0
51,0,1246,"hiland",0,4.8999999,0,1,0
51,0,1246,"weight",0,7.9000004,0,0,0
51,0,1246,"yoplait",0,10.3,0,0,1
51,1,1247,"dannon",0,8.1,1,0,0
51,0,1247,"hiland",0,4.8999999,0,1,0
51,0,1247,"weight",0,7.9000004,0,0,0
51,0,1247,"yoplait",0,10.3,0,0,1
51,1,1248,"dannon",0,8.1,1,0,0
51,0,1248,"hiland",0,4.8999999,0,1,0
51,0,1248,"weight",0,7.9000004,0,0,0
51,0,1248,"yoplait",0,10.3,0,0,1
51,1,1249,"dannon",1,6.1000001,1,0,0
51,0,1249,"hiland",0,4.8999999,0,1,0
51,0,1249,"weight",0,7.9000004,0,0,0
51,0,1249,"yoplait",0,10.3,0,0,1
51,0,1250,"dannon",0,8.1,1,0,0
51,0,1250,"hiland",0,5.0000001,0,1,0
51,0,1250,"weight",0,8.1,0,0,0
51,1,1250,"yoplait",0,10.8,0,0,1
51,1,1251,"dannon",0,8.1,1,0,0
51,0,1251,"hiland",0,5.0000001,0,1,0
51,0,1251,"weight",0,9.0999998,0,0,0
51,0,1251,"yoplait",0,11.3,0,0,1
51,1,1252,"dannon",0,8.1,1,0,0
51,0,1252,"hiland",0,5.0000001,0,1,0
51,0,1252,"weight",0,9.0999998,0,0,0
51,0,1252,"yoplait",0,11.3,0,0,1
51,1,1253,"dannon",0,8.1,1,0,0
51,0,1253,"hiland",0,5.0000001,0,1,0
51,0,1253,"weight",0,9.0999998,0,0,0
51,0,1253,"yoplait",0,11.3,0,0,1
51,1,1254,"dannon",0,8.1,1,0,0
51,0,1254,"hiland",0,4.8999999,0,1,0
51,0,1254,"weight",0,7.9000004,0,0,0
51,0,1254,"yoplait",0,11.5,0,0,1
51,1,1255,"dannon",0,8.1,1,0,0
51,0,1255,"hiland",0,4.8999999,0,1,0
51,0,1255,"weight",0,7.9000004,0,0,0
51,0,1255,"yoplait",0,11.5,0,0,1
51,1,1256,"dannon",0,8.1,1,0,0
51,0,1256,"hiland",0,4.8999999,0,1,0
51,0,1256,"weight",0,7.9000004,0,0,0
51,0,1256,"yoplait",0,11.5,0,0,1
51,1,1257,"dannon",0,8.1,1,0,0
51,0,1257,"hiland",0,4.8999999,0,1,0
51,0,1257,"weight",0,7.9000004,0,0,0
51,0,1257,"yoplait",0,11.5,0,0,1
51,1,1258,"dannon",0,8.1,1,0,0
51,0,1258,"hiland",1,3.3,0,1,0
51,0,1258,"weight",0,7.9000004,0,0,0
51,0,1258,"yoplait",0,11.5,0,0,1
51,1,1259,"dannon",0,3.5999998,1,0,0
51,0,1259,"hiland",0,5.4000001,0,1,0
51,0,1259,"weight",0,7.9000004,0,0,0
51,0,1259,"yoplait",0,10.8,0,0,1
51,1,1260,"dannon",0,8.6000003,1,0,0
51,0,1260,"hiland",0,5.4000001,0,1,0
51,0,1260,"weight",0,7.9000004,0,0,0
51,0,1260,"yoplait",0,10.8,0,0,1
51,1,1261,"dannon",0,8.6000003,1,0,0
51,0,1261,"hiland",1,2.5,0,1,0
51,0,1261,"weight",0,7.9000004,0,0,0
51,0,1261,"yoplait",0,13.2,0,0,1
51,1,1262,"dannon",0,8.6000003,1,0,0
51,0,1262,"hiland",0,5.4000001,0,1,0
51,0,1262,"weight",0,7.9000004,0,0,0
51,0,1262,"yoplait",1,10.8,0,0,1
51,1,1263,"dannon",0,8.6000003,1,0,0
51,0,1263,"hiland",0,5.4000001,0,1,0
51,0,1263,"weight",0,7.9000004,0,0,0
51,0,1263,"yoplait",0,11.5,0,0,1
51,1,1264,"dannon",0,8.6000003,1,0,0
51,0,1264,"hiland",0,5.4000001,0,1,0
51,0,1264,"weight",0,7.9000004,0,0,0
51,0,1264,"yoplait",0,11.5,0,0,1
51,1,1265,"dannon",0,8.6000003,1,0,0
51,0,1265,"hiland",0,5.4000001,0,1,0
51,0,1265,"weight",0,7.9000004,0,0,0
51,0,1265,"yoplait",0,11.5,0,0,1
51,1,1266,"dannon",0,8.6000003,1,0,0
51,0,1266,"hiland",0,5.4000001,0,1,0
51,0,1266,"weight",0,7.9000004,0,0,0
51,0,1266,"yoplait",0,11.5,0,0,1
51,1,1267,"dannon",0,8.6000003,1,0,0
51,0,1267,"hiland",0,5.4000001,0,1,0
51,0,1267,"weight",0,7.9000004,0,0,0
51,0,1267,"yoplait",0,12.2,0,0,1
51,1,1268,"dannon",0,8.6000003,1,0,0
51,0,1268,"hiland",0,5.4000001,0,1,0
51,0,1268,"weight",0,7.9000004,0,0,0
51,0,1268,"yoplait",0,12.2,0,0,1
51,1,1269,"dannon",0,8.6000003,1,0,0
51,0,1269,"hiland",0,5.4000001,0,1,0
51,0,1269,"weight",0,7.9000004,0,0,0
51,0,1269,"yoplait",0,12.2,0,0,1
51,1,1270,"dannon",0,8.6000003,1,0,0
51,0,1270,"hiland",0,5.4000001,0,1,0
51,0,1270,"weight",0,8.6000003,0,0,0
51,0,1270,"yoplait",1,8.2999997,0,0,1
51,1,1271,"dannon",0,8.6000003,1,0,0
51,0,1271,"hiland",0,5.4000001,0,1,0
51,0,1271,"weight",0,8.6000003,0,0,0
51,0,1271,"yoplait",0,12.2,0,0,1
51,1,1272,"dannon",0,8.6000003,1,0,0
51,0,1272,"hiland",0,6.1000001,0,1,0
51,0,1272,"weight",1,6.3000001,0,0,0
51,0,1272,"yoplait",0,11.5,0,0,1
51,1,1273,"dannon",0,8.6000003,1,0,0
51,0,1273,"hiland",0,6.1000001,0,1,0
51,0,1273,"weight",1,6.3000001,0,0,0
51,0,1273,"yoplait",0,11.5,0,0,1
51,1,1274,"dannon",0,8.6000003,1,0,0
51,0,1274,"hiland",0,6.1000001,0,1,0
51,0,1274,"weight",1,6.3000001,0,0,0
51,0,1274,"yoplait",0,11.5,0,0,1
51,1,1275,"dannon",0,8.6000003,1,0,0
51,0,1275,"hiland",0,6.1000001,0,1,0
51,0,1275,"weight",0,6.3000001,0,0,0
51,0,1275,"yoplait",0,8.2999997,0,0,1
51,1,1276,"dannon",0,8.6000003,1,0,0
51,0,1276,"hiland",0,5.0000001,0,1,0
51,0,1276,"weight",0,8.6000003,0,0,0
51,0,1276,"yoplait",0,12.2,0,0,1
51,1,1277,"dannon",0,8.6000003,1,0,0
51,0,1277,"hiland",0,5.0000001,0,1,0
51,0,1277,"weight",0,8.6000003,0,0,0
51,0,1277,"yoplait",0,12.2,0,0,1
51,1,1278,"dannon",0,8.6000003,1,0,0
51,0,1278,"hiland",0,5.0000001,0,1,0
51,0,1278,"weight",0,8.6000003,0,0,0
51,0,1278,"yoplait",0,12.2,0,0,1
51,1,1279,"dannon",0,8.6000003,1,0,0
51,0,1279,"hiland",0,5.0000001,0,1,0
51,0,1279,"weight",0,8.6000003,0,0,0
51,0,1279,"yoplait",0,12.2,0,0,1
51,1,1280,"dannon",0,8.6000003,1,0,0
51,0,1280,"hiland",0,6.1000001,0,1,0
51,0,1280,"weight",1,6.3000001,0,0,0
51,0,1280,"yoplait",0,4.1999999,0,0,1
51,1,1281,"dannon",0,8.6000003,1,0,0
51,0,1281,"hiland",0,6.1000001,0,1,0
51,0,1281,"weight",1,6.3000001,0,0,0
51,0,1281,"yoplait",0,4.1999999,0,0,1
51,1,1282,"dannon",0,8.6000003,1,0,0
51,0,1282,"hiland",0,6.1000001,0,1,0
51,0,1282,"weight",1,6.3000001,0,0,0
51,0,1282,"yoplait",0,4.1999999,0,0,1
52,1,1283,"dannon",0,8.1,1,0,0
52,0,1283,"hiland",0,5.0000001,0,1,0
52,0,1283,"weight",0,8.8,0,0,0
52,0,1283,"yoplait",0,11.4,0,0,1
52,1,1284,"dannon",0,8.6000003,1,0,0
52,0,1284,"hiland",0,5.0000001,0,1,0
52,0,1284,"weight",0,8.9000002,0,0,0
52,0,1284,"yoplait",0,11.6,0,0,1
52,1,1285,"dannon",0,8.6000003,1,0,0
52,0,1285,"hiland",0,5.0000001,0,1,0
52,0,1285,"weight",0,8.6000003,0,0,0
52,0,1285,"yoplait",0,11.9,0,0,1
52,1,1286,"dannon",0,8.6000003,1,0,0
52,0,1286,"hiland",0,5.0000001,0,1,0
52,0,1286,"weight",0,8.6000003,0,0,0
52,0,1286,"yoplait",0,12.2,0,0,1
52,1,1287,"dannon",0,8.6000003,1,0,0
52,0,1287,"hiland",0,5.0000001,0,1,0
52,0,1287,"weight",0,8.6000003,0,0,0
52,0,1287,"yoplait",0,12.2,0,0,1
52,1,1288,"dannon",0,8.6000003,1,0,0
52,0,1288,"hiland",0,5.0000001,0,1,0
52,0,1288,"weight",0,8.6000003,0,0,0
52,0,1288,"yoplait",0,12.2,0,0,1
53,0,1289,"dannon",0,8.1,1,0,0
53,0,1289,"hiland",0,4.8999999,0,1,0
53,0,1289,"weight",0,7.9000004,0,0,0
53,1,1289,"yoplait",0,5.2999999,0,0,1
53,0,1290,"dannon",0,8.1,1,0,0
53,0,1290,"hiland",0,4.8999999,0,1,0
53,0,1290,"weight",0,7.9000004,0,0,0
53,1,1290,"yoplait",0,5.2999999,0,0,1
53,0,1291,"dannon",0,8.1,1,0,0
53,1,1291,"hiland",0,4.8999999,0,1,0
53,0,1291,"weight",0,7.9000004,0,0,0
53,0,1291,"yoplait",0,10.3,0,0,1
53,0,1292,"dannon",0,8.1,1,0,0
53,0,1292,"hiland",0,4.8999999,0,1,0
53,1,1292,"weight",0,7.9000004,0,0,0
53,0,1292,"yoplait",0,11.5,0,0,1
53,0,1293,"dannon",0,8.1,1,0,0
53,0,1293,"hiland",0,4.8999999,0,1,0
53,1,1293,"weight",0,7.9000004,0,0,0
53,0,1293,"yoplait",0,11.5,0,0,1
53,1,1294,"dannon",0,8.1,1,0,0
53,0,1294,"hiland",0,4.8999999,0,1,0
53,0,1294,"weight",0,7.9000004,0,0,0
53,0,1294,"yoplait",0,11.5,0,0,1
53,0,1295,"dannon",0,8.1,1,0,0
53,0,1295,"hiland",0,4.8999999,0,1,0
53,1,1295,"weight",0,7.9000004,0,0,0
53,0,1295,"yoplait",0,11.5,0,0,1
53,0,1296,"dannon",0,8.1,1,0,0
53,0,1296,"hiland",0,4.8999999,0,1,0
53,1,1296,"weight",0,7.9000004,0,0,0
53,0,1296,"yoplait",0,11.5,0,0,1
53,0,1297,"dannon",0,8.1,1,0,0
53,0,1297,"hiland",0,4.8999999,0,1,0
53,1,1297,"weight",0,7.9000004,0,0,0
53,0,1297,"yoplait",0,11.5,0,0,1
53,0,1298,"dannon",0,8.1,1,0,0
53,0,1298,"hiland",0,4.8999999,0,1,0
53,1,1298,"weight",0,7.9000004,0,0,0
53,0,1298,"yoplait",0,11.5,0,0,1
53,0,1299,"dannon",0,8.1,1,0,0
53,0,1299,"hiland",0,4.8999999,0,1,0
53,0,1299,"weight",0,7.9000004,0,0,0
53,1,1299,"yoplait",0,8.2999997,0,0,1
53,0,1300,"dannon",0,8.1,1,0,0
53,0,1300,"hiland",0,4.8999999,0,1,0
53,0,1300,"weight",0,7.9000004,0,0,0
53,1,1300,"yoplait",0,8.2999997,0,0,1
53,0,1301,"dannon",0,8.1,1,0,0
53,0,1301,"hiland",0,4.8999999,0,1,0
53,0,1301,"weight",0,7.9000004,0,0,0
53,1,1301,"yoplait",0,8.2999997,0,0,1
53,0,1302,"dannon",0,8.1,1,0,0
53,0,1302,"hiland",0,4.8999999,0,1,0
53,1,1302,"weight",0,7.9000004,0,0,0
53,0,1302,"yoplait",0,11.5,0,0,1
53,0,1303,"dannon",0,8.1,1,0,0
53,0,1303,"hiland",0,4.8999999,0,1,0
53,1,1303,"weight",0,7.9000004,0,0,0
53,0,1303,"yoplait",0,11.5,0,0,1
53,0,1304,"dannon",0,8.1,1,0,0
53,0,1304,"hiland",0,4.8999999,0,1,0
53,1,1304,"weight",0,7.9000004,0,0,0
53,0,1304,"yoplait",0,11.5,0,0,1
53,0,1305,"dannon",0,8.1,1,0,0
53,0,1305,"hiland",0,4.8999999,0,1,0
53,1,1305,"weight",0,7.9000004,0,0,0
53,0,1305,"yoplait",0,11.5,0,0,1
53,0,1306,"dannon",0,8.1,1,0,0
53,1,1306,"hiland",1,3.0999999,0,1,0
53,0,1306,"weight",0,7.9000004,0,0,0
53,0,1306,"yoplait",0,11.5,0,0,1
53,0,1307,"dannon",0,8.1,1,0,0
53,1,1307,"hiland",1,3.0999999,0,1,0
53,0,1307,"weight",0,7.9000004,0,0,0
53,0,1307,"yoplait",0,11.5,0,0,1
53,0,1308,"dannon",0,8.6000003,1,0,0
53,0,1308,"hiland",0,5.4000001,0,1,0
53,0,1308,"weight",0,8.6000003,0,0,0
53,1,1308,"yoplait",1,8.2999997,0,0,1
53,0,1309,"dannon",0,8.6000003,1,0,0
53,0,1309,"hiland",0,5.4000001,0,1,0
53,0,1309,"weight",0,8.6000003,0,0,0
53,1,1309,"yoplait",1,8.2999997,0,0,1
53,0,1310,"dannon",0,8.6000003,1,0,0
53,0,1310,"hiland",0,6.1000001,0,1,0
53,1,1310,"weight",1,6.3000001,0,0,0
53,0,1310,"yoplait",0,11.5,0,0,1
53,0,1311,"dannon",0,8.6000003,1,0,0
53,0,1311,"hiland",0,6.1000001,0,1,0
53,1,1311,"weight",0,6.3000001,0,0,0
53,0,1311,"yoplait",0,11.5,0,0,1
53,0,1312,"dannon",0,8.6000003,1,0,0
53,0,1312,"hiland",0,6.1000001,0,1,0
53,1,1312,"weight",0,6.3000001,0,0,0
53,0,1312,"yoplait",0,11.5,0,0,1
53,0,1313,"dannon",0,8.6000003,1,0,0
53,0,1313,"hiland",0,6.1000001,0,1,0
53,1,1313,"weight",0,6.3000001,0,0,0
53,0,1313,"yoplait",0,11.5,0,0,1
53,0,1314,"dannon",0,8.6000003,1,0,0
53,0,1314,"hiland",0,6.1000001,0,1,0
53,1,1314,"weight",0,6.3000001,0,0,0
53,0,1314,"yoplait",0,11.5,0,0,1
53,0,1315,"dannon",0,8.6000003,1,0,0
53,0,1315,"hiland",0,6.1000001,0,1,0
53,1,1315,"weight",0,6.3000001,0,0,0
53,0,1315,"yoplait",0,11.5,0,0,1
53,1,1316,"dannon",0,6.3000001,1,0,0
53,0,1316,"hiland",1,6.1000001,0,1,0
53,0,1316,"weight",0,7.9000004,0,0,0
53,0,1316,"yoplait",0,11.5,0,0,1
53,1,1317,"dannon",0,6.3000001,1,0,0
53,0,1317,"hiland",1,6.1000001,0,1,0
53,0,1317,"weight",0,7.9000004,0,0,0
53,0,1317,"yoplait",0,11.5,0,0,1
53,1,1318,"dannon",0,6.3000001,1,0,0
53,0,1318,"hiland",1,6.1000001,0,1,0
53,0,1318,"weight",0,7.9000004,0,0,0
53,0,1318,"yoplait",0,11.5,0,0,1
53,1,1319,"dannon",0,6.3000001,1,0,0
53,0,1319,"hiland",0,6.1000001,0,1,0
53,0,1319,"weight",0,4.1000001,0,0,0
53,0,1319,"yoplait",0,11.5,0,0,1
53,1,1320,"dannon",0,6.3000001,1,0,0
53,0,1320,"hiland",0,6.1000001,0,1,0
53,0,1320,"weight",0,4.1000001,0,0,0
53,0,1320,"yoplait",0,11.5,0,0,1
53,1,1321,"dannon",0,6.3000001,1,0,0
53,0,1321,"hiland",0,6.1000001,0,1,0
53,0,1321,"weight",0,4.1000001,0,0,0
53,0,1321,"yoplait",0,11.5,0,0,1
53,1,1322,"dannon",0,6.3000001,1,0,0
53,0,1322,"hiland",0,6.1000001,0,1,0
53,0,1322,"weight",0,4.1000001,0,0,0
53,0,1322,"yoplait",0,11.5,0,0,1
53,1,1323,"dannon",0,8.6000003,1,0,0
53,0,1323,"hiland",0,6.1000001,0,1,0
53,0,1323,"weight",0,7.9000004,0,0,0
53,0,1323,"yoplait",0,11.5,0,0,1
53,1,1324,"dannon",0,8.6000003,1,0,0
53,0,1324,"hiland",0,6.1000001,0,1,0
53,0,1324,"weight",0,7.9000004,0,0,0
53,0,1324,"yoplait",0,11.5,0,0,1
53,1,1325,"dannon",0,8.6000003,1,0,0
53,0,1325,"hiland",0,6.1000001,0,1,0
53,0,1325,"weight",0,7.9000004,0,0,0
53,0,1325,"yoplait",0,11.5,0,0,1
53,1,1326,"dannon",0,8.6000003,1,0,0
53,0,1326,"hiland",0,6.1000001,0,1,0
53,0,1326,"weight",0,7.9000004,0,0,0
53,0,1326,"yoplait",0,11.5,0,0,1
53,1,1327,"dannon",0,6.3000001,1,0,0
53,0,1327,"hiland",0,6.1000001,0,1,0
53,0,1327,"weight",0,7.9000004,0,0,0
53,0,1327,"yoplait",0,11.5,0,0,1
53,1,1328,"dannon",0,6.3000001,1,0,0
53,0,1328,"hiland",0,6.1000001,0,1,0
53,0,1328,"weight",0,7.9000004,0,0,0
53,0,1328,"yoplait",0,11.5,0,0,1
53,0,1329,"dannon",0,3.9000001,1,0,0
53,0,1329,"hiland",0,6.1000001,0,1,0
53,0,1329,"weight",1,5.9999999,0,0,0
53,1,1329,"yoplait",0,4.1999999,0,0,1
53,1,1330,"dannon",0,3.0999999,1,0,0
53,0,1330,"hiland",0,6.1000001,0,1,0
53,0,1330,"weight",1,5.9999999,0,0,0
53,0,1330,"yoplait",0,5.2000001,0,0,1
53,1,1331,"dannon",0,6.3000001,1,0,0
53,0,1331,"hiland",0,6.1000001,0,1,0
53,0,1331,"weight",0,6.3000001,0,0,0
53,0,1331,"yoplait",0,11.5,0,0,1
53,1,1332,"dannon",0,6.3000001,1,0,0
53,0,1332,"hiland",0,6.1000001,0,1,0
53,0,1332,"weight",0,6.3000001,0,0,0
53,0,1332,"yoplait",0,11.5,0,0,1
53,1,1333,"dannon",0,6.3000001,1,0,0
53,0,1333,"hiland",0,6.1000001,0,1,0
53,0,1333,"weight",0,6.3000001,0,0,0
53,0,1333,"yoplait",0,11.5,0,0,1
54,1,1334,"dannon",0,8.1,1,0,0
54,0,1334,"hiland",0,4.8999999,0,1,0
54,0,1334,"weight",0,7.9000004,0,0,0
54,0,1334,"yoplait",0,10.3,0,0,1
54,1,1335,"dannon",0,8.1,1,0,0
54,0,1335,"hiland",0,4.8999999,0,1,0
54,0,1335,"weight",0,7.9000004,0,0,0
54,0,1335,"yoplait",0,10.3,0,0,1
54,1,1336,"dannon",0,8.1,1,0,0
54,0,1336,"hiland",0,4.8999999,0,1,0
54,0,1336,"weight",0,7.9000004,0,0,0
54,0,1336,"yoplait",0,10.3,0,0,1
54,1,1337,"dannon",0,8.1,1,0,0
54,0,1337,"hiland",0,4.8999999,0,1,0
54,0,1337,"weight",0,7.9000004,0,0,0
54,0,1337,"yoplait",0,10.3,0,0,1
54,1,1338,"dannon",0,8.1,1,0,0
54,0,1338,"hiland",0,4.8999999,0,1,0
54,0,1338,"weight",0,7.9000004,0,0,0
54,0,1338,"yoplait",0,10.3,0,0,1
54,1,1339,"dannon",0,8.1,1,0,0
54,0,1339,"hiland",0,4.8999999,0,1,0
54,0,1339,"weight",0,7.9000004,0,0,0
54,0,1339,"yoplait",0,10.3,0,0,1
54,1,1340,"dannon",0,8.1,1,0,0
54,0,1340,"hiland",0,4.8999999,0,1,0
54,0,1340,"weight",0,7.9000004,0,0,0
54,0,1340,"yoplait",0,10.3,0,0,1
54,1,1341,"dannon",0,8.1,1,0,0
54,0,1341,"hiland",0,4.8999999,0,1,0
54,0,1341,"weight",0,7.9000004,0,0,0
54,0,1341,"yoplait",0,10.3,0,0,1
54,1,1342,"dannon",0,8.1,1,0,0
54,0,1342,"hiland",0,4.8999999,0,1,0
54,0,1342,"weight",0,7.9000004,0,0,0
54,0,1342,"yoplait",0,10.3,0,0,1
54,1,1343,"dannon",0,8.1,1,0,0
54,0,1343,"hiland",0,4.8999999,0,1,0
54,0,1343,"weight",0,7.9000004,0,0,0
54,0,1343,"yoplait",0,10.3,0,0,1
54,1,1344,"dannon",0,8.1,1,0,0
54,0,1344,"hiland",0,4.8999999,0,1,0
54,0,1344,"weight",0,7.9000004,0,0,0
54,0,1344,"yoplait",0,10.3,0,0,1
54,0,1345,"dannon",0,8.6000003,1,0,0
54,0,1345,"hiland",0,5.9999999,0,1,0
54,1,1345,"weight",1,6.3000001,0,0,0
54,0,1345,"yoplait",0,11.5,0,0,1
54,0,1346,"dannon",0,6.3000001,1,0,0
54,1,1346,"hiland",0,6.1000001,0,1,0
54,0,1346,"weight",0,6.4000003,0,0,0
54,0,1346,"yoplait",0,5.7999998,0,0,1
54,0,1347,"dannon",0,6.3000001,1,0,0
54,1,1347,"hiland",0,6.1000001,0,1,0
54,0,1347,"weight",0,6.4000003,0,0,0
54,0,1347,"yoplait",0,5.7999998,0,0,1
55,1,1348,"dannon",0,9.7999997,1,0,0
55,0,1348,"hiland",0,6.6,0,1,0
55,0,1348,"weight",0,7.9000004,0,0,0
55,0,1348,"yoplait",0,10.3,0,0,1
55,1,1349,"dannon",0,9.7999997,1,0,0
55,0,1349,"hiland",0,6.6,0,1,0
55,0,1349,"weight",0,7.9000004,0,0,0
55,0,1349,"yoplait",0,10.3,0,0,1
55,1,1350,"dannon",0,9.7999997,1,0,0
55,0,1350,"hiland",0,6.6,0,1,0
55,0,1350,"weight",0,7.9000004,0,0,0
55,0,1350,"yoplait",0,10.3,0,0,1
55,0,1351,"dannon",0,9.7999997,1,0,0
55,0,1351,"hiland",0,6.6,0,1,0
55,0,1351,"weight",0,7.9000004,0,0,0
55,1,1351,"yoplait",0,10.3,0,0,1
55,0,1352,"dannon",0,9.7999997,1,0,0
55,0,1352,"hiland",0,6.6,0,1,0
55,0,1352,"weight",0,7.9000004,0,0,0
55,1,1352,"yoplait",0,10.3,0,0,1
55,0,1353,"dannon",0,9.7999997,1,0,0
55,0,1353,"hiland",0,6.6,0,1,0
55,0,1353,"weight",0,7.9000004,0,0,0
55,1,1353,"yoplait",0,10.3,0,0,1
55,0,1354,"dannon",0,9.7999997,1,0,0
55,0,1354,"hiland",0,6.6,0,1,0
55,0,1354,"weight",0,7.9000004,0,0,0
55,1,1354,"yoplait",0,10.3,0,0,1
55,0,1355,"dannon",0,9.7999997,1,0,0
55,0,1355,"hiland",0,6.6,0,1,0
55,0,1355,"weight",0,7.9000004,0,0,0
55,1,1355,"yoplait",0,10.3,0,0,1
55,0,1356,"dannon",0,9.7999997,1,0,0
55,0,1356,"hiland",0,6.6,0,1,0
55,0,1356,"weight",0,7.9000004,0,0,0
55,1,1356,"yoplait",0,10.3,0,0,1
55,0,1357,"dannon",0,8.1,1,0,0
55,0,1357,"hiland",0,5.0000001,0,1,0
55,0,1357,"weight",0,7.9000004,0,0,0
55,1,1357,"yoplait",0,10.8,0,0,1
55,0,1358,"dannon",0,8.1,1,0,0
55,0,1358,"hiland",0,5.0000001,0,1,0
55,0,1358,"weight",0,7.9000004,0,0,0
55,1,1358,"yoplait",0,10.8,0,0,1
55,0,1359,"dannon",0,8.1,1,0,0
55,0,1359,"hiland",0,5.0000001,0,1,0
55,0,1359,"weight",0,7.9000004,0,0,0
55,1,1359,"yoplait",0,10.8,0,0,1
55,0,1360,"dannon",0,8.1,1,0,0
55,0,1360,"hiland",0,5.0000001,0,1,0
55,0,1360,"weight",0,7.9000004,0,0,0
55,1,1360,"yoplait",0,10.8,0,0,1
55,0,1361,"dannon",0,8.1,1,0,0
55,0,1361,"hiland",0,5.0000001,0,1,0
55,0,1361,"weight",0,7.9000004,0,0,0
55,1,1361,"yoplait",0,10.8,0,0,1
55,0,1362,"dannon",0,8.1,1,0,0
55,0,1362,"hiland",0,5.0000001,0,1,0
55,0,1362,"weight",0,7.9000004,0,0,0
55,1,1362,"yoplait",0,10.8,0,0,1
55,0,1363,"dannon",0,8.1,1,0,0
55,0,1363,"hiland",0,5.0000001,0,1,0
55,0,1363,"weight",0,7.9000004,0,0,0
55,1,1363,"yoplait",0,10.8,0,0,1
55,0,1364,"dannon",0,8.1,1,0,0
55,0,1364,"hiland",0,5.0000001,0,1,0
55,0,1364,"weight",0,7.9000004,0,0,0
55,1,1364,"yoplait",0,10.8,0,0,1
55,0,1365,"dannon",0,8.1,1,0,0
55,0,1365,"hiland",0,5.0000001,0,1,0
55,0,1365,"weight",0,7.9000004,0,0,0
55,1,1365,"yoplait",0,10.8,0,0,1
55,0,1366,"dannon",0,9.7999997,1,0,0
55,0,1366,"hiland",0,4.8999999,0,1,0
55,0,1366,"weight",0,7.9000004,0,0,0
55,1,1366,"yoplait",0,10.3,0,0,1
55,0,1367,"dannon",0,9.7999997,1,0,0
55,0,1367,"hiland",0,4.8999999,0,1,0
55,0,1367,"weight",0,7.9000004,0,0,0
55,1,1367,"yoplait",0,10.3,0,0,1
55,0,1368,"dannon",0,9.7999997,1,0,0
55,0,1368,"hiland",0,4.8999999,0,1,0
55,0,1368,"weight",0,7.9000004,0,0,0
55,1,1368,"yoplait",0,10.3,0,0,1
55,0,1369,"dannon",0,8.1,1,0,0
55,0,1369,"hiland",0,5.0000001,0,1,0
55,0,1369,"weight",0,8.6000003,0,0,0
55,1,1369,"yoplait",0,10.8,0,0,1
55,0,1370,"dannon",0,8.1,1,0,0
55,0,1370,"hiland",0,5.0000001,0,1,0
